system:index,BIOME_NAME,GIS_AREA,GOV_TYPE,IUCN_CAT,ORIG_NAME,OWN_TYPE,STATUS_YR,WDPA_PID,band_name,boundary_x_count,boundary_x_mean,boundary_x_stdDev,buffer_x_count,buffer_x_mean,buffer_x_stdDev,gHM,year,.geo,edge_index
0,"Mediterranean Forests, Woodlands & Scrub",266.169843328,Federal or national ministry or agency,Not Reported,ETHNIKOS DRYMOS PRESPON,Not Reported,2011,555722220,NDVI,663,8.724798193375837e-05,5.648663526756566e-05,5134,8.719918311497172e-05,5.7901123806906615e-05,0.262962770405986,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0005596247240334
0,Temperate Conifer Forests,254.391565709,Federal or national ministry or agency,Not Reported,Parco Naturale Fanes - Senes - Braies,Not Reported,2016,555722242,NDVI,1462,0.00017326262536498195,0.00012748306331288403,8017,0.0001689359104315143,0.00012335052634632163,0.3400464179899088,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0256115761439701
0,Boreal Forests/Taiga,462.56729597,Federal or national ministry or agency,Not Reported,Skäckerfjällen,Not Reported,2009,555722244,NDVI,1856,0.00023826822840175503,0.0001672562087435677,13202,0.0002446734430735128,0.00016660905743447492,0.0457054920419543,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.9738213735365087
0,Boreal Forests/Taiga,280.807348406,Federal or national ministry or agency,Not Reported,Oldflån-Ansätten,Not Reported,2009,555722245,NDVI,1929,0.0002449188502723911,0.00015666648880700013,11879,0.0002348733167331128,0.00015791482002661648,0.0560995667339452,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0427700075896364
0,Boreal Forests/Taiga,246.594981842,Federal or national ministry or agency,Not Reported,Svenskådalen,Not Reported,2009,555722250,NDVI,2247,0.0002522201741203291,0.00017791128447341704,13389,0.00023817222886861125,0.00016934319127852543,0.0314787084474642,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.058982297467886
0,Temperate Conifer Forests,710.676319467,Federal or national ministry or agency,Not Reported,Parco Nazionale del Gran Paradiso,Not Reported,2020,555722414,NDVI,1898,0.00015473172437565212,0.00014115903065525044,12500,0.00015721691845857304,0.00013685257783476026,0.242898734575035,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.9841925785895888
0,Temperate Conifer Forests,313.131091283,Federal or national ministry or agency,Not Reported,Parco Naturale Vedrette di Ries - Aurina,Not Reported,2016,555722442,NDVI,1931,0.00015923072781577963,0.00016151588550171746,9392,0.00016478319346905035,0.00015989358569455504,0.2858147099122429,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.9663044177238039
0,Temperate Conifer Forests,279.993776321,Federal or national ministry or agency,Not Reported,Ultimo - Solda nel Parco Nazionale dello Stelvio,Not Reported,2017,555722446,NDVI,1707,0.00018400711690079143,0.00016847593630590557,8166,0.00017220789608090998,0.00015649523332087988,0.2259842106456953,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0685173043072178
0,Temperate Conifer Forests,224.645109574,Federal or national ministry or agency,Not Reported,Massiccio del Grappa,Not Reported,2018,555722469,NDVI,1445,9.201576447158692e-05,6.839749600035186e-05,7342,9.129621294064392e-05,6.574849428219889e-05,0.5534555354396208,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0078815046951708
0,Temperate Conifer Forests,313.649873542,Federal or national ministry or agency,Not Reported,Dolomiti Feltrine e Bellunesi,Not Reported,2019,555722480,NDVI,1992,0.0001493572089867601,0.00011428782007461168,10102,0.00013198694944875308,0.00010559544910091976,0.4028135488248649,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.1316058868740764
